combination,r2,q2,mae,rmsd,threshold,model,predictions
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', 'nbo_atom_26')",0.20255194249194675,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.80074209 1.01109727 0.82729921 0.90546309 0.92448543 0.71566029
 0.53207396 0.43326568 0.70722258 0.89633307 0.90539185 0.46447256
 0.92763371 0.43674417 0.67161132 0.84527259 0.87501598 0.95489575]"
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', 'L_11-26')",0.15196279247818223,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.71324374 0.73591227 0.89813976 0.77935419 0.71894347 0.58176794
 0.55841757 0.42935693 0.77413621 0.89370973 0.80188123 0.77608006
 0.82473762 0.68357324 0.62349625 1.02615532 0.94665032 1.06912477]"
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', 'B1_11-27')",0.13420022510134222,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.76217076 0.82561573 0.89609797 0.78738037 0.76360981 0.66563391
 0.50036896 0.40508071 0.70412043 0.92654617 0.76493984 0.72083929
 0.86004728 0.60232454 0.80994516 0.97696272 0.95351105 0.90948593]"
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', 'B5_11-27')",0.14605805911896252,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.73833171 0.79618309 0.87551951 0.69592801 0.75337411 0.61860804
 0.54184293 0.44177556 0.72824145 0.9987464  0.89030455 0.7073384
 0.95623287 0.60473091 0.66193897 0.95745941 0.9223811  0.94574359]"
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', 'L_11-27')",0.13044910639544482,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.77759016 0.80858394 0.91262229 0.75805645 0.76899245 0.64994745
 0.51610599 0.42111205 0.72276008 0.89664794 0.79372647 0.70246608
 0.838832   0.6335376  0.74100356 0.99382501 1.00092095 0.89795015]"
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', 'loc_B5_11-27')",0.13795156278663545,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.73516557 0.87992853 0.88391807 0.8402591  0.83886374 0.61819917
 0.5436414  0.44226197 0.7801472  0.86614114 0.82196532 0.76095311
 0.85899071 0.55615504 0.57754951 0.97633532 0.93198632 0.92221938]"
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', 'B1_B5_angle_11-27')",0.13468015153546864,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.74355021 0.78553041 0.88624577 0.85699347 0.82816424 0.6541213
 0.52959372 0.42158966 0.76942795 0.86416637 0.81898909 0.74548199
 0.89779346 0.56813045 0.62489809 0.97259299 0.93337808 0.93403336]"
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', '0_dihedral_[28, 27, 29, 11]')",0.13744398910260247,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.71846821 0.8694369  0.85930604 0.83496697 0.82471581 0.66489107
 0.52553965 0.42055153 0.76570004 0.93247237 0.79258156 0.7649021
 0.90217831 0.54560749 0.62905378 0.94285539 0.90815226 0.93330115]"
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', '0_bond_length_11-26')",0.15060781088813358,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.7131937  0.73898829 0.89842943 0.78233657 0.71923428 0.58328782
 0.55477853 0.430873   0.77476115 0.89318155 0.80174004 0.77547353
 0.82441947 0.68091209 0.62652543 1.02580315 0.94736034 1.06338226]"
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', 'aniso')",0.17941113194661618,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84816354 0.73283561 0.86927049 0.62674696 0.65910152 0.64109478
 0.52133732 0.4046847  0.63393687 1.07626122 0.80013436 0.68121187
 0.8748095  0.67874081 0.8654617  0.96961145 0.98933227 0.96194563]"
"('Amplitude_Stretch_24_25', 'dipole_y_6-11-4', 'iso')",0.3061980779893605,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.7213593  1.25164826 0.80619426 0.68127414 0.6695955  0.73070502
 0.56950921 0.42501556 0.67807126 0.80022119 1.13663611 0.5664917
 0.84273391 0.52007885 0.52733395 0.83051476 0.89510387 1.18219376]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'total_dipole_6-11-4')",0.5214658535927866,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.05327309 1.08730486 1.01450067 0.77337929 0.88379569 0.71231593
 0.55198691 0.36664538 0.68209677 1.13785906 1.09531412 0.75127613
 0.68928715 0.01866698 0.74302828 0.51167312 0.5816811  1.18059609]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'nbo_atom_14')",0.5454574843352701,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.13992955 1.10017863 1.19887626 0.48945851 0.76779158 0.79854545
 0.58845951 0.33531932 0.62078658 1.11380867 1.04401943 0.63727958
 0.66266871 0.17324603 0.68955964 0.57964218 0.6369856  1.25812537]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'nbo_atom_11')",0.389877535281163,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.09641069 0.87664856 1.15419283 0.6217742  0.71054195 0.63628102
 0.53726071 0.42610145 0.9179324  1.10889942 0.9915062  1.02935098
 0.74718217 0.26350429 0.65542025 0.52923888 0.53928221 0.99315242]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'nbo_atom_27')",0.4070141022071482,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.14645525 0.87352737 1.21759886 0.50767007 0.6586443  0.65689381
 0.51186637 0.40729119 0.83200438 1.08766933 0.93747003 1.08856405
 0.67960852 0.30354441 0.72889969 0.59294574 0.60616893 0.99785832]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'nbo_atom_6')",0.5153474531432862,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.1452719  1.01074747 1.16128703 0.63000786 0.72223791 0.71569432
 0.61605918 0.39180389 0.86536884 1.16328665 1.07150271 0.52485307
 0.70429035 0.11974401 0.69048396 0.54458473 0.58331928 1.17413745]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'nbo_atom_26')",0.44649401688700974,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.06838591 1.00794905 1.09897549 0.7188866  0.81718189 0.70873799
 0.53942539 0.42156781 0.83686359 1.11811418 1.0605826  0.78967844
 0.80415102 0.0817036  0.62773075 0.52724446 0.54786234 1.05963951]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'L_11-26')",0.3985670102961072,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.08433955 0.82292179 1.14110166 0.60741065 0.66827663 0.58728823
 0.56060006 0.43386689 0.95879814 1.09461967 0.99796998 1.07767429
 0.72525673 0.33898514 0.63228487 0.50690964 0.51531436 1.08106232]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'B1_11-27')",0.3986092981886672,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.08442467 0.86355537 1.14393745 0.60732556 0.674535   0.65524708
 0.51377099 0.40331144 0.87634517 1.14622028 0.95654296 1.03035098
 0.74616315 0.25510673 0.79296437 0.52194454 0.54487528 1.01805957]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'B5_11-27')",0.3900230121972619,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.10518433 0.87721244 1.16519507 0.63047066 0.71167019 0.63618811
 0.53437796 0.42266583 0.9164597  1.09155268 0.97795516 1.04761379
 0.72742208 0.26169185 0.66275535 0.53519699 0.54526111 0.98580733]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'L_11-27')",0.4365537875862918,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.13902317 0.77730145 1.20515341 0.44265664 0.60359405 0.65263209
 0.51845431 0.41004053 0.86476379 1.16379572 1.00995064 0.95821677
 0.66173797 0.30199215 0.84672881 0.52692076 0.6985511  1.05316727]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'loc_B5_11-27')",0.39035848406232176,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.10829361 0.86094661 1.16824394 0.60747324 0.69546077 0.6404417
 0.53122134 0.41993657 0.902646   1.11208937 0.98289962 1.03643407
 0.73918868 0.27054497 0.68554131 0.53873597 0.54885532 0.98572753]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'B1_B5_angle_11-27')",0.38990046635994957,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.09468048 0.86560596 1.15336265 0.62802629 0.71290572 0.63287236
 0.53847732 0.42520865 0.92071173 1.09804278 0.99215952 1.04431463
 0.74765891 0.2630183  0.65092528 0.52874721 0.54030596 0.99765686]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', '0_dihedral_[28, 27, 29, 11]')",0.3974098641053406,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.15895766 0.83980984 1.22331316 0.57581358 0.67300325 0.61912419
 0.53213656 0.42570171 0.88743914 1.08049366 0.99817632 1.02382994
 0.6916821  0.28913563 0.71058115 0.57157887 0.5739821  0.95992175]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', '0_bond_length_11-26')",0.3979256438222375,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.08426995 0.82508145 1.14173097 0.60910561 0.66882561 0.58878191
 0.55833403 0.43448203 0.95829499 1.09469959 0.99778295 1.07688028
 0.72520807 0.33603145 0.63404294 0.50764866 0.51629074 1.07718939]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'aniso')",0.4344401493404628,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.12766715 0.77794245 1.12992504 0.47661728 0.59147435 0.64276723
 0.53261791 0.39990319 0.78536952 1.2761262  0.98202819 0.97332895
 0.76076982 0.29160709 0.8009203  0.59487858 0.62266731 1.06807005]"
"('Amplitude_Stretch_24_25', 'dipole_z_6-11-4', 'iso')",0.48768168006832346,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.0185162  1.1859101  1.04141199 0.55519096 0.62616101 0.6956728
 0.57270659 0.4274452  0.85208984 1.00212946 1.22355249 0.87666847
 0.74779523 0.25588903 0.54227331 0.46296565 0.54964614 1.19865615]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'nbo_atom_14')",0.39460359408715484,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.89197776 1.17100832 0.77754461 0.91323467 1.00475541 0.73655066
 0.56357437 0.35409281 0.52850201 0.97326628 1.02167696 0.43377745
 0.74004596 0.26522384 0.82406189 0.66249121 0.7970595  1.1758369 ]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'nbo_atom_11')",0.49508663190507407,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.98535818 1.11711188 0.88230071 0.89213339 0.97198561 0.63576753
 0.55750282 0.30437584 0.37769026 0.85723879 1.01574995 0.80695151
 0.51511786 0.12720269 0.98297345 0.70693052 0.87836025 1.21992937]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'nbo_atom_27')",0.464505925267677,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.99605694 1.19101747 0.89044    0.72114793 0.92668941 0.78466364
 0.5074302  0.3143047  0.35281503 0.97360219 0.94838131 0.54673669
 0.6012929  0.25189549 0.973941   0.75357026 0.89387836 1.2068171 ]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'nbo_atom_6')",0.39452063923956393,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.88243167 1.16046479 0.75888634 0.95220776 1.02403691 0.71730302
 0.54688227 0.35920622 0.53612295 0.98408104 1.03163759 0.52887558
 0.74039696 0.22395965 0.82734939 0.63703617 0.76900738 1.15479493]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'nbo_atom_26')",0.5041404640150495,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.96072632 1.10773028 0.78377005 0.85391395 0.947234   0.63231903
 0.57445614 0.27170967 0.42457389 1.05757674 1.02840689 0.81381583
 0.44727038 0.2673843  1.03365967 0.57526206 0.75805026 1.29682116]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'L_11-26')",0.48887192912688593,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.83272862 1.05982996 0.67005164 0.94650929 0.92769941 0.58951614
 0.64803747 0.36918936 0.62762797 0.9810234  1.11109693 0.50872274
 0.65978682 0.38481196 0.7517511  0.53286647 0.67367669 1.55975464]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'B1_11-27')",0.39372423887230434,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.89165014 1.16696757 0.76733342 0.94954131 1.02454086 0.71607956
 0.56480407 0.3658953  0.55681433 0.97101682 1.041317   0.46927542
 0.74025531 0.23675526 0.78772227 0.64940677 0.77893237 1.15637281]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'B5_11-27')",0.3993869610578712,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.86669049 1.13429794 0.74493091 0.88189652 0.98580648 0.70290452
 0.56980377 0.37256496 0.54954506 1.0438438  1.08317057 0.46070765
 0.80420035 0.24697684 0.80825179 0.62835167 0.76116445 1.18957285]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'L_11-27')",0.41284309549598497,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.8987593  1.10739436 0.77271122 0.84677474 0.95755397 0.7356109
 0.5462928  0.34994005 0.50450074 1.00837452 1.03787464 0.39084743
 0.69663459 0.27956607 0.95282867 0.6549005  0.89516296 1.19895314]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'loc_B5_11-27')",0.39357548810703513,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.89493369 1.15159901 0.77129994 0.93513705 1.00255112 0.73021395
 0.55197454 0.35471744 0.53374849 0.99047315 1.02380582 0.45910477
 0.7410872  0.24395971 0.85314823 0.65427884 0.7868393  1.15580838]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'B1_B5_angle_11-27')",0.39305324895038196,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.88453635 1.15548361 0.76147031 0.95001846 1.01552812 0.72174389
 0.5585711  0.36052832 0.55337728 0.9790189  1.03162266 0.47158408
 0.74764583 0.23761193 0.81987732 0.64447935 0.77717176 1.16441136]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', '0_dihedral_[28, 27, 29, 11]')",0.40724636617537535,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.95603708 1.13955949 0.82594371 0.90885403 0.98832515 0.71097775
 0.55245888 0.35542439 0.48084461 0.94435276 1.04781106 0.39920101
 0.67296919 0.263629   0.90984076 0.70825681 0.83819028 1.13200466]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', '0_bond_length_11-26')",0.48728744910978083,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.83049322 1.06242991 0.66994873 0.95185549 0.92555047 0.58997932
 0.64229568 0.37244337 0.63043487 0.98009958 1.11137133 0.50918153
 0.65786251 0.38247789 0.75533541 0.53291109 0.6744562  1.555554  ]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'aniso')",0.4402888679585002,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.92901505 1.04897483 0.75732198 0.78010471 0.8767637  0.72783554
 0.55197937 0.33762216 0.43484093 1.16793874 1.02125919 0.42941862
 0.76240764 0.26448698 0.96232071 0.70410592 0.84725702 1.23102751]"
"('Amplitude_Stretch_24_25', 'total_dipole_6-11-4', 'iso')",0.41107697341404703,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.85670767 1.26973376 0.7388716  0.87388703 0.92746288 0.73457527
 0.57231006 0.37586145 0.57307428 0.92168018 1.1240068  0.45473365
 0.75920568 0.29510461 0.74575268 0.6168873  0.77395372 1.22087198]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'nbo_atom_11')",0.3133832751437945,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.97492812 1.0632913  0.99630319 0.55943531 0.81188432 0.73347409
 0.60015533 0.31526827 0.40793135 0.73145509 0.83532249 0.52520327
 0.62970096 0.69070783 0.86657442 0.88941037 1.03822007 1.16541485]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'nbo_atom_27')",0.26917860741942334,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.92698364 1.09062811 0.92029251 0.60405126 0.83937875 0.78152426
 0.5788034  0.35035358 0.50395781 0.83410236 0.84705287 0.37359653
 0.75013633 0.7031876  0.80311797 0.84259574 0.96525033 1.11966756]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'nbo_atom_6')",0.26571106620701057,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.90482664 1.10018178 0.8944083  0.64653142 0.86618928 0.77818426
 0.59057566 0.35378278 0.52324482 0.83828019 0.87053464 0.34608792
 0.77523045 0.68742089 0.7718765  0.81811697 0.94196572 1.1272424 ]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'nbo_atom_26')",0.2691563863932578,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.89440064 1.11239468 0.87380268 0.70004202 0.89120049 0.7791291
 0.58601892 0.36634059 0.5480892  0.84996776 0.89245951 0.31379692
 0.80610241 0.62427306 0.75561605 0.80371884 0.92264677 1.11468098]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'L_11-26')",0.30175082959373867,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.87559925 1.02853144 0.85606575 0.61097215 0.79308621 0.7056561
 0.65031637 0.36051882 0.57706165 0.81838848 0.8964619  0.34167208
 0.73320274 0.83651975 0.72039142 0.77509116 0.90200128 1.35314407]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'B1_11-27')",0.26563342718136707,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.90554451 1.09899319 0.89296586 0.65207301 0.86562943 0.77582831
 0.59303547 0.3558248  0.53183396 0.83943853 0.87295631 0.33541085
 0.77628634 0.68471642 0.76961558 0.81763461 0.94103341 1.12586004]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'B5_11-27')",0.2744011305097013,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.88064407 1.06738657 0.86742858 0.58518858 0.83634136 0.75240899
 0.60582251 0.37029799 0.53427365 0.9147939  0.93775481 0.33026709
 0.84788277 0.68580095 0.7519257  0.7916925  0.91566598 1.15910464]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'L_11-27')",0.2704716654954916,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.90305411 1.14504053 0.89077556 0.69609214 0.89974664 0.78107958
 0.60187432 0.3538782  0.53199486 0.83076682 0.87501711 0.34792438
 0.7935604  0.64806823 0.70938148 0.81374495 0.88470249 1.12797883]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'loc_B5_11-27')",0.2905722837685848,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.86078199 1.1907649  0.84779351 0.70682117 0.94173605 0.73891604
 0.63396794 0.38070246 0.59152088 0.79744054 0.92358798 0.35715332
 0.77660342 0.61932649 0.60547573 0.76958181 0.8982982  1.19420818]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'B1_B5_angle_11-27')",0.3029631801082603,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.85511483 1.02288714 0.83618338 0.76982436 0.95693386 0.81135878
 0.6229205  0.34109982 0.58305678 0.7757439  0.94416958 0.31946073
 0.86422319 0.59943205 0.62857281 0.74893496 0.88731653 1.26744741]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', '0_dihedral_[28, 27, 29, 11]')",0.28494953569248904,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.83570018 1.15854513 0.82145188 0.69794232 0.911767   0.80563413
 0.6019788  0.34888564 0.56730572 0.89795595 0.87493905 0.37073705
 0.83836589 0.60194502 0.68976887 0.74046847 0.87346886 1.19782067]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', '0_bond_length_11-26')",0.3015028166030641,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.87427504 1.03031924 0.85601751 0.61332002 0.79149015 0.70604635
 0.64745233 0.36218536 0.57808979 0.81772491 0.89689795 0.34071492
 0.73156054 0.83589089 0.72224628 0.77504583 0.90253842 1.35286508]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'aniso')",0.28443017933626413,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.92731888 1.00187757 0.87767894 0.56572246 0.77299166 0.76125911
 0.58220604 0.34963133 0.4849665  0.96788902 0.8656815  0.35348895
 0.79705119 0.69812057 0.86326283 0.84605379 0.97277028 1.14670999]"
"('Amplitude_Stretch_24_25', 'nbo_atom_14', 'iso')",0.31352974143458545,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84346295 1.27257317 0.80722006 0.63440718 0.7601759  0.76362482
 0.60124146 0.39266061 0.60888533 0.77760547 1.06800167 0.39299807
 0.80306362 0.66194844 0.65084912 0.71369251 0.87609084 1.20617939]"
"('Amplitude_Stretch_24_25', 'nbo_atom_11', 'nbo_atom_27')",0.11481691413517048,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.91205168 0.90057411 0.90172838 0.61945108 0.74505089 0.6863054
 0.49023839 0.43111277 0.72396727 0.85580914 0.73733155 0.70141194
 0.81976003 0.85463658 0.82487748 0.85234608 0.92282655 0.85520131]"
"('Amplitude_Stretch_24_25', 'nbo_atom_11', 'nbo_atom_6')",0.3482010579861027,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[1.06361335 0.93450809 1.0338733  0.69312274 0.69230807 0.58447656
 0.68282505 0.34817865 0.63155405 0.69180891 0.85722017 0.34304872
 0.52418744 0.59182971 0.99125024 0.935537   1.09830704 1.13703154]"
"('Amplitude_Stretch_24_25', 'nbo_atom_11', 'nbo_atom_26')",0.37056476474478905,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.96559814 1.06889749 0.96268598 0.9205218  0.96468135 0.64108762
 0.53358576 0.38480273 0.46309893 0.64159924 0.95205288 0.74171076
 0.70749965 0.1530029  0.84744025 0.8622326  0.99271943 1.03146312]"
"('Amplitude_Stretch_24_25', 'nbo_atom_11', 'L_11-26')",0.08191334351552171,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.84561549 0.81482027 0.83180988 0.79191806 0.77883394 0.56153461
 0.546476   0.4570711  0.86190309 0.79306939 0.79837867 0.81210821
 0.84702281 0.85631412 0.74334992 0.77706111 0.85458592 0.86280803]"
"('Amplitude_Stretch_24_25', 'nbo_atom_11', 'B1_11-27')",0.0903988652778599,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.83897473 0.82823194 0.82722614 0.78287629 0.76030125 0.6073629
 0.51063358 0.4292406  0.80095093 0.84665677 0.76134645 0.78510176
 0.85867998 0.80598385 0.89861287 0.7746532  0.86564555 0.85220182]"
"('Amplitude_Stretch_24_25', 'nbo_atom_11', 'B5_11-27')",0.10761288871570984,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.82800417 0.76168907 0.8252881  0.64313813 0.72378086 0.51970756
 0.56232406 0.47050526 0.81560755 0.90485314 0.9065616  0.85706487
 0.94449507 0.8267761  0.74581471 0.76062682 0.84657895 0.89186459]"
"('Amplitude_Stretch_24_25', 'nbo_atom_11', 'L_11-27')",0.08528564563936358,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.8568159  0.80883572 0.84314202 0.74584254 0.76737158 0.59117162
 0.52973647 0.44966291 0.82605069 0.814601   0.79869848 0.74939736
 0.83646068 0.84741068 0.8163453  0.79037039 0.9233876  0.83937966]"
"('Amplitude_Stretch_24_25', 'nbo_atom_11', 'loc_B5_11-27')",0.08760618739659831,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.83468013 0.86676756 0.82681041 0.8242679  0.82745381 0.54256139
 0.55620576 0.46833391 0.88073683 0.75719205 0.81397853 0.86652391
 0.83917337 0.79308836 0.67321282 0.76809928 0.84951425 0.84608035]"
"('Amplitude_Stretch_24_25', 'nbo_atom_11', 'B1_B5_angle_11-27')",0.08613101272156032,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.83841078 0.78123819 0.82808078 0.8433645  0.82087888 0.57531833
 0.54448704 0.44978998 0.8723898  0.75500656 0.8134041  0.85318157
 0.87611973 0.79698283 0.7080904  0.7665677  0.850407   0.86096244]"
"('Amplitude_Stretch_24_25', 'nbo_atom_11', '0_dihedral_[28, 27, 29, 11]')",0.09603508077450862,-inf,inf,inf,0.6,<modeling.LinearRegressionModel object at 0x0000029344C73CA0>,"[0.7988581  0.86131516 0.79590317 0.82884778 0.82053371 0.579066
 0.542217   0.44324948 0.87206394 0.81894353 0.778298   0.94308928
 0.87831072 0.74996712 0.69830764 0.72770194 0.81913663 0.8788714 ]"
