combination,r2,q2,mae,rmsd,threshold,model,predictions
"('Frequency_Stretch_12_13', 'L_11-27', 'bond_length_11-26')",0.18452719145166396,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.99964327 0.59927364 0.74613119 0.88103618 0.60907725 0.89322829
 0.9260846  0.9853709  0.58981124 0.83585852 0.92301585 0.36491033
 0.6973011  0.60400943 0.76054954 0.68212083 0.69448401 1.04277445]"
"('Frequency_Stretch_12_13', 'L_11-27', 'aniso')",0.27346103324382054,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.0394377  0.58300708 0.71288379 0.77623511 0.51989132 0.84185778
 0.88049508 0.85724676 0.44996326 1.18804896 0.90512563 0.48471895
 0.85281408 0.50425584 0.7584747  0.77546092 0.5775121  1.12725155]"
"('Frequency_Stretch_12_13', 'L_11-27', 'iso')",0.18630432969479682,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.02590691 0.55702467 0.75762472 0.91017599 0.61580355 0.86858768
 0.90962384 0.9674018  0.6006765  0.84978498 0.90371332 0.36312424
 0.70682522 0.61261227 0.76216511 0.68806786 0.69275302 1.04280894]"
"('Frequency_Stretch_12_13', 'loc_B5_11-27', 'B1_B5_angle_11-27')",0.29519440431717003,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.09143601 1.00893052 0.76218032 0.7762807  0.57614986 0.6724328
 0.92641467 1.00394887 0.60470423 0.90035063 0.99478929 0.26956518
 0.4991857  0.590701   0.61746418 0.66938888 0.76675598 1.10400181]"
"('Frequency_Stretch_12_13', 'loc_B5_11-27', 'dihedral_[28, 27, 29, 11]')",0.20527420193161128,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.9966166  0.63040172 0.7345096  0.89442999 0.64240886 0.80804503
 0.96392531 1.02304989 0.65421837 0.74926254 0.99242054 0.35995217
 0.64377471 0.61022309 0.64186659 0.66846314 0.72669539 1.09441706]"
"('Frequency_Stretch_12_13', 'loc_B5_11-27', 'bond_length_11-26')",0.20318720668452683,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.97118571 0.66000628 0.7109745  0.90721233 0.66493439 0.87499828
 0.95510988 1.01916488 0.62890376 0.80863467 0.96990375 0.3592566
 0.68846605 0.53356958 0.66195905 0.64530853 0.70492839 1.07016398]"
"('Frequency_Stretch_12_13', 'loc_B5_11-27', 'aniso')",0.35335306099256447,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.88786598 0.64355253 0.56609456 0.61217602 0.55683957 0.68385212
 0.94966117 0.8937048  0.58504323 1.20885144 1.04721762 0.51334599
 0.78449297 0.48053439 0.5949585  0.67869257 0.77191865 1.37587852]"
"('Frequency_Stretch_12_13', 'loc_B5_11-27', 'iso')",0.2129901914759884,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.02356621 0.53462066 0.72394508 0.97828988 0.68126179 0.77959296
 0.92419535 0.98026591 0.69003573 0.83460149 0.93056283 0.36537583
 0.70106701 0.57956829 0.63993906 0.643531   0.71061099 1.11365055]"
"('Frequency_Stretch_12_13', 'B1_B5_angle_11-27', 'dihedral_[28, 27, 29, 11]')",0.22646235460707687,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.98169282 0.81223373 0.70759987 0.75487059 0.53622683 0.90646505
 0.88327793 0.94959734 0.53160154 1.06041893 0.85754326 0.3353495
 0.66933241 0.57539635 0.85745964 0.63279689 0.70940314 1.07341481]"
"('Frequency_Stretch_12_13', 'B1_B5_angle_11-27', 'bond_length_11-26')",0.1918822307709761,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.03409105 0.62392352 0.78389478 0.76884684 0.53355835 0.85198509
 0.88624788 0.94437693 0.55484045 0.87995406 0.89664083 0.33062339
 0.63647719 0.69842011 0.87518849 0.71864483 0.77931725 1.03764958]"
"('Frequency_Stretch_12_13', 'B1_B5_angle_11-27', 'aniso')",0.20973365775023278,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.9915915  0.52713088 0.74373341 0.69806772 0.5203905  0.8676173
 0.87260741 0.89283369 0.51814918 0.99484042 0.90041238 0.38526864
 0.72153981 0.65742551 0.91180228 0.74205512 0.80363668 1.08557818]"
"('Frequency_Stretch_12_13', 'B1_B5_angle_11-27', 'iso')",0.1912910289209554,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.03702122 0.63226132 0.78690162 0.77650915 0.54700565 0.86597097
 0.88248254 0.94343236 0.54582072 0.88063398 0.89741677 0.32267807
 0.64389836 0.67322299 0.87650546 0.72168025 0.78284492 1.01839427]"
"('Frequency_Stretch_12_13', 'dihedral_[28, 27, 29, 11]', 'bond_length_11-26')",0.18495598302159244,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.96497284 0.60304508 0.71983354 0.85752655 0.61112829 0.91419109
 0.92612872 0.9848614  0.5937339  0.86561444 0.91710076 0.36804429
 0.70729323 0.58963837 0.77893375 0.65821085 0.71343891 1.06098461]"
"('Frequency_Stretch_12_13', 'dihedral_[28, 27, 29, 11]', 'aniso')",0.22623611848027214,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.92592063 0.56211066 0.67070416 0.70310858 0.53340908 0.90170463
 0.89037369 0.90138483 0.52876594 1.09041275 0.89271573 0.42720073
 0.77588967 0.58394005 0.86995354 0.68171602 0.74714878 1.14822115]"
"('Frequency_Stretch_12_13', 'dihedral_[28, 27, 29, 11]', 'iso')",0.1882512339323753,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.98533467 0.53889246 0.72073105 0.89527268 0.62148994 0.8836803
 0.90524463 0.96048381 0.61756131 0.89991755 0.88586474 0.3723333
 0.7275071  0.59870371 0.78114155 0.65161878 0.71084462 1.0780584 ]"
"('Frequency_Stretch_12_13', 'bond_length_11-26', 'aniso')",0.2096340073343539,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.99812992 0.53809565 0.74951405 0.69762306 0.51950268 0.86716976
 0.86973551 0.89263865 0.51485717 0.99278875 0.89855736 0.37820618
 0.71510615 0.65831483 0.91624092 0.74431524 0.80655207 1.07733268]"
"('Frequency_Stretch_12_13', 'bond_length_11-26', 'iso')",0.18197111312639136,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.00890369 0.56016271 0.7595034  0.84615925 0.59535233 0.88080503
 0.9021361  0.95993873 0.58564583 0.85067421 0.90634083 0.34938716
 0.68771637 0.63707988 0.81906296 0.69568987 0.75177047 1.03835181]"
"('Frequency_Stretch_12_13', 'aniso', 'iso')",0.2108981829596177,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.97493332 0.56916282 0.73632829 0.67053946 0.50810458 0.88199292
 0.88510647 0.90563493 0.50622445 0.99015603 0.91485243 0.38780608
 0.71084856 0.65508384 0.91030965 0.73971475 0.79995229 1.08792974]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'Amplitude_Stretch_24_25')",0.13998729135452082,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.01877939 0.78367188 0.73859241 0.87627638 0.77590304 0.65282985
 0.6322548  0.3272141  0.82465514 0.72511107 0.7727464  0.69563691
 0.72875163 1.00493851 0.85242885 0.65987826 0.83947779 0.92553421]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'dipole_x_6-11-4')",0.13901231733083508,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89326893 0.89690385 1.00555832 0.91947149 0.83430346 0.60277072
 0.53771891 0.36404057 0.72413489 0.8239423  0.83370663 0.62685591
 0.7492773  0.77160771 0.77528329 0.73199344 0.83076405 0.91307884]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'dipole_y_6-11-4')",0.16765478996648697,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.81192909 0.83275269 0.89742129 0.82240672 0.78207622 0.63516065
 0.50234966 0.32067461 0.72614095 0.90632817 0.81548475 0.66694716
 0.86223105 0.6404128  0.70172234 0.99686611 0.96755969 0.94621667]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'dipole_z_6-11-4')",0.45295052106493994,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.18529779 0.86869265 1.13127364 0.63821137 0.67971512 0.62606374
 0.54546715 0.31533264 0.92629129 1.13036333 1.04340195 0.96651661
 0.73961915 0.32412636 0.6859619  0.46115963 0.49389978 1.07328651]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'total_dipole_6-11-4')",0.45713481241279874,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.00805666 1.16048712 0.78880943 0.99699823 1.06121494 0.74194165
 0.54375356 0.26043636 0.51530386 0.89294288 0.93667711 0.57337631
 0.57724379 0.22923676 0.89046619 0.6024443  0.85760124 1.19769022]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'nbo_atom_14')",0.3069617562812075,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.00597416 1.09388103 0.93197075 0.66846289 0.8982027  0.80271871
 0.58450905 0.28153055 0.49708442 0.74722889 0.77081237 0.42713951
 0.62898973 0.70079818 0.82111812 0.79857518 1.02717665 1.14850771]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'nbo_atom_11')",0.106596391883099,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.90096543 0.81495723 0.81834832 0.79962735 0.75797373 0.5543568
 0.54613349 0.38161514 0.83244759 0.79046696 0.83266298 0.77108975
 0.85189604 0.89902324 0.7946523  0.76781137 0.8507213  0.8699316 ]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'nbo_atom_27')",0.1342065749410578,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.94634006 0.85356209 0.87184468 0.64471818 0.69929778 0.62412071
 0.51483964 0.36718364 0.72789006 0.83193444 0.79731545 0.71293841
 0.82466857 0.9353322  0.86093211 0.83031619 0.89447168 0.89697472]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'nbo_atom_6')",0.2862183366743063,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.04119602 1.01138476 0.92828845 0.85110441 0.88472979 0.72258217
 0.6078896  0.33982662 0.77180219 0.74449349 0.72344855 0.29070821
 0.5863461  0.59084265 0.84396622 0.78818813 1.06075645 1.0471268 ]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'nbo_atom_26')",0.264296348043067,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.94131717 1.08429302 0.83458164 0.99611041 1.03954546 0.73120663
 0.48937274 0.34657362 0.7166224  0.77204202 0.82518548 0.52050688
 0.80626365 0.40104168 0.71686136 0.71828862 0.93199234 0.96287551]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'B1_11-26')",0.10359354563640666,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89655174 0.84324144 0.81298963 0.82543417 0.80012654 0.58462531
 0.53166363 0.38487938 0.85374648 0.80052777 0.80378583 0.73877707
 0.85275822 0.86919877 0.766975   0.75098451 0.85895842 0.8594567 ]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'B5_11-26')",0.10359354563640666,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89655174 0.84324144 0.81298963 0.82543417 0.80012654 0.58462531
 0.53166363 0.38487938 0.85374648 0.80052777 0.80378583 0.73877707
 0.85275822 0.86919877 0.766975   0.75098451 0.85895842 0.8594567 ]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'L_11-26')",0.10439790886185285,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.8915651  0.82724399 0.80792744 0.82250633 0.78942743 0.57195579
 0.53941889 0.38968593 0.86618395 0.79442559 0.80255105 0.75309223
 0.8447829  0.8921565  0.75943889 0.74461759 0.85345027 0.88425074]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'B1_11-27')",0.11126061133144727,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.88280826 0.83423115 0.80330321 0.81296961 0.77023473 0.60779889
 0.51047763 0.36895663 0.81687804 0.83935116 0.76994418 0.73530346
 0.85298677 0.85361099 0.89120207 0.74175456 0.86155921 0.88131007]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'B5_11-27')",0.1491075280389571,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.87721885 0.75074794 0.82406774 0.6114807  0.76475757 0.51570978
 0.52450956 0.40153505 0.84046479 0.94202395 0.87715833 0.9038349
 0.93657422 0.81639399 0.72144081 0.69451968 0.89958636 0.9326564 ]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'L_11-27')",0.10707949879286494,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89969844 0.81652295 0.8173929  0.78248521 0.77487111 0.59095009
 0.5288998  0.38577457 0.83782324 0.80865115 0.80360904 0.71099023
 0.83326161 0.89099661 0.8188208  0.75602881 0.90764326 0.87026079]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'loc_B5_11-27')",0.11157808473288855,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.87294822 0.88513034 0.78824084 0.86320536 0.84238226 0.55432616
 0.54851952 0.39742393 0.90095119 0.77284658 0.82599053 0.77341891
 0.85323172 0.83830969 0.67343611 0.72290855 0.83606617 0.88534454]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'B1_B5_angle_11-27')",0.10982299520443262,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.88059669 0.79720081 0.79154471 0.88260266 0.83683276 0.59022028
 0.53955512 0.38129246 0.89062161 0.7641051  0.81767093 0.76974015
 0.8794826  0.84215163 0.71147895 0.72084991 0.8409314  0.89780286]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'dihedral_[28, 27, 29, 11]')",0.11795028613093117,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.84529556 0.8870522  0.75957031 0.87482648 0.84819146 0.60319008
 0.52899453 0.37187402 0.89672921 0.83503579 0.78189832 0.81595194
 0.88836796 0.79613095 0.69646439 0.68186064 0.81443175 0.90881502]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'bond_length_11-26')",0.10413694971786591,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89224552 0.83019645 0.80876247 0.82337505 0.79109678 0.57415762
 0.53767559 0.3890652  0.86425053 0.79546959 0.80285331 0.75054403
 0.84612674 0.88807497 0.76097389 0.74572264 0.85440982 0.8796804 ]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'aniso')",0.18567026338237924,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.96473058 0.71072716 0.82900261 0.61383115 0.64908189 0.60254634
 0.51121866 0.35396294 0.67868155 1.03225521 0.76329774 0.7373933
 0.8279337  0.83887345 0.9576131  0.82924038 0.97975395 0.95453691]"
"('Amplitude_Stretch_12_13', 'Frequency_Stretch_24_25', 'iso')",0.37246186560419836,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.92787359 1.37241004 0.76570457 0.69263342 0.68412531 0.73705433
 0.57887613 0.3492518  0.74126822 0.53057744 1.07624329 0.77656809
 0.59848893 0.70031039 0.59017832 0.55658509 0.93079839 1.22573325]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'dipole_x_6-11-4')",0.16760217828861668,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.97807528 0.84841779 0.90015681 0.95578232 0.79270373 0.66280481
 0.64363345 0.32286953 0.70469914 0.79528668 0.85946504 0.51238885
 0.69967492 0.91089305 0.84170839 0.64605818 0.77162886 0.98843376]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'dipole_y_6-11-4')",0.2870057291472242,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.96825192 0.71221819 0.77813777 0.91741182 0.69959137 0.81096161
 0.70091976 0.16589887 0.5718582  0.87696769 0.82086375 0.43819793
 0.68017477 0.75637141 0.81462217 0.9929497  0.96388691 1.16539677]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'dipole_z_6-11-4')",0.5314836629833056,0.01577110898590739,0.30725934306548264,0.40430919294107764,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.37029059 0.78844377 1.02919044 0.69454154 0.62387451 0.72833603
 0.70271542 0.23191048 0.8901517  1.0706856  1.05044094 0.87195712
 0.58530781 0.48752522 0.79801738 0.30298956 0.41096194 1.19734057]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'total_dipole_6-11-4')",0.4349879781518311,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.00885641 1.10746812 0.66935588 0.99691655 0.97158361 0.76626188
 0.64496602 0.26246256 0.5364336  0.93687957 1.04122228 0.36146036
 0.67394831 0.41626953 0.90520858 0.54938734 0.73767325 1.24832677]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'nbo_atom_14')",0.2836806153350777,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.98334495 1.04718034 0.8226612  0.7016618  0.83562042 0.79361701
 0.64733112 0.29586913 0.54395665 0.80994312 0.87798394 0.2925264
 0.73534139 0.80596622 0.82454731 0.74616975 0.90456207 1.1663978 ]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'nbo_atom_11')",0.13956197976879403,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.00982784 0.76749226 0.74112564 0.85287025 0.74214681 0.62598454
 0.64020591 0.33012812 0.81062505 0.72998763 0.80707647 0.70653273
 0.74679727 1.02174917 0.86609831 0.67696104 0.82601645 0.93305512]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'nbo_atom_27')",0.16207026623739318,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.05290048 0.7959695  0.79827645 0.72612532 0.69952186 0.67893889
 0.60691223 0.31620084 0.72494244 0.7500519  0.76039416 0.69291248
 0.70664568 1.04429469 0.92290719 0.73314519 0.87767928 0.94686202]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'nbo_atom_6')",0.22619618420689347,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.97306959 0.94071317 0.76996078 0.85003483 0.79223378 0.69947596
 0.66662683 0.35735122 0.79258977 0.84032405 0.88843029 0.224162
 0.78659805 0.79268961 0.82603027 0.71993972 0.85956485 1.05488585]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'nbo_atom_26')",0.2558087029194098,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.98128648 0.98906056 0.66810066 0.99210785 0.90614628 0.76408306
 0.64599406 0.32556843 0.72241758 0.81847122 0.94723441 0.29615754
 0.85733565 0.68506597 0.78582483 0.62017826 0.77176167 1.05788612]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'B1_11-26')",0.13505599563200943,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.9883168  0.79445113 0.71914471 0.86799423 0.76242157 0.64721102
 0.63774866 0.33978751 0.82771738 0.76451505 0.82115245 0.6314389
 0.78621997 1.00540073 0.83749548 0.66276947 0.80507961 0.93581592]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'B5_11-26')",0.13505599563200887,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.9883168  0.79445113 0.71914471 0.86799423 0.76242157 0.64721102
 0.63774866 0.33978751 0.82771738 0.76451505 0.82115245 0.6314389
 0.78621997 1.00540073 0.83749548 0.66276947 0.80507961 0.93581592]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'L_11-26')",0.13711386481284993,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.00874516 0.81613057 0.72155695 0.87783751 0.77887946 0.67522932
 0.63347204 0.32599807 0.80371519 0.76707723 0.81918199 0.60470456
 0.7871023  0.97843679 0.85854054 0.66531315 0.81363291 0.89912687]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'B1_B5_angle_11-26')",0.13505599563200887,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.9883168  0.79445113 0.71914471 0.86799423 0.76242157 0.64721102
 0.63774866 0.33978751 0.82771738 0.76451505 0.82115245 0.6314389
 0.78621997 1.00540073 0.83749548 0.66276947 0.80507961 0.93581592]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'B1_11-27')",0.1375947186119686,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.97368545 0.79236619 0.71757001 0.85792907 0.74622305 0.65713
 0.61980422 0.33353163 0.80763033 0.79130253 0.8028     0.63195986
 0.79291851 0.98884765 0.905878   0.66229922 0.80778236 0.94502254]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'B5_11-27')",0.1580988124981374,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.95549201 0.75195107 0.67727397 0.75655881 0.71736138 0.61770743
 0.66467329 0.35620044 0.81964078 0.88412853 0.93020044 0.60229339
 0.89522585 1.00850013 0.80853985 0.61905668 0.76589165 1.0039849 ]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'L_11-27')",0.1350967884745795,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.9875911  0.79198348 0.72059443 0.86264562 0.7599256  0.64723602
 0.63630987 0.34041327 0.82620358 0.76594428 0.82109428 0.62925022
 0.78490511 1.00640411 0.84256241 0.66429988 0.81106854 0.93624884]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'loc_B5_11-27')",0.1518235456627156,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.96619513 0.84908425 0.6642886  0.93042731 0.81705905 0.61264311
 0.68162993 0.35181522 0.8933787  0.7213033  0.86192912 0.65760421
 0.78121814 0.98332972 0.70976685 0.60622889 0.75837966 0.98839942]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'B1_B5_angle_11-27')",0.13923103009493887,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.97017354 0.75939718 0.69808622 0.91240978 0.78923864 0.65084275
 0.64540283 0.33910179 0.85776066 0.7424956  0.84127489 0.64407744
 0.81805833 0.984212   0.79046673 0.63888986 0.78411706 0.96867532]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'dihedral_[28, 27, 29, 11]')",0.15518529413577842,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.93153861 0.84098013 0.6295851  0.92895257 0.80370473 0.67785669
 0.65795636 0.32245376 0.87378082 0.81729333 0.82380528 0.66712285
 0.84352121 0.94773742 0.76228681 0.56751447 0.72591859 1.01267188]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'bond_length_11-26')",0.13753646081256965,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.01101076 0.81806485 0.72197015 0.87792918 0.78100035 0.677981
 0.63380322 0.32421144 0.80079052 0.76757629 0.81893558 0.60202701
 0.78760021 0.97569273 0.86001881 0.66571609 0.81445241 0.89590001]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'aniso')",0.20087730418411742,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.01691756 0.69024783 0.72536107 0.67183423 0.6218545  0.65354516
 0.61562809 0.326116   0.67815278 1.00245568 0.8223868  0.58806006
 0.81509889 0.96820451 0.98783196 0.7409648  0.8885028  1.02151789]"
"('Amplitude_Stretch_12_13', 'Amplitude_Stretch_24_25', 'iso')",0.30388284904922425,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89953842 1.21307658 0.65114975 0.73938461 0.64970499 0.72397697
 0.66196483 0.36204934 0.76308674 0.69681034 1.15185906 0.49617403
 0.78975687 0.85438318 0.65154105 0.55437278 0.76833863 1.20751246]"
"('Amplitude_Stretch_12_13', 'dipole_x_6-11-4', 'dipole_y_6-11-4')",0.1750582780558525,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.82572031 0.86179657 0.98402195 0.87136584 0.80384318 0.63576775
 0.509182   0.32040861 0.68119825 0.8982596  0.82564951 0.62660377
 0.80441116 0.62782861 0.7173803  0.94609781 0.93735743 0.95778795]"
"('Amplitude_Stretch_12_13', 'dipole_x_6-11-4', 'dipole_z_6-11-4')",0.45163200460988095,-inf,inf,inf,0.47688398879266225,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.19525588 0.86333559 1.13672668 0.63395125 0.68710754 0.62371147
 0.53512609 0.31304907 0.93408704 1.11143985 1.01576785 1.01358406
 0.72042094 0.3198504  0.68833052 0.46646508 0.51656479 1.05990651]"
